City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
445,Bandar,ID,2022-02-01 20:32:24,2.05,99.75,71.29,97,100,2.37,overcast clouds
446,Artyom,AZ,2022-02-01 20:32:25,40.4723,50.333,39.34,77,4,11.23,clear sky
447,Roma,US,2022-02-01 20:32:25,43.2128,-75.4557,37.85,45,0,16.11,clear sky
448,Jacareacanga,BR,2022-02-01 20:32:25,-6.2222,-57.7528,79.59,89,100,3.06,overcast clouds
449,Pokhara,NP,2022-02-01 20:32:26,28.2333,83.9833,46.99,66,14,5.66,few clouds
450,Tiksi,RU,2022-02-01 20:31:10,71.6872,128.8694,-13.72,99,100,4.5,overcast clouds
451,Ugoofaaru,MV,2022-02-01 20:32:26,5.6667,73.0,82.13,77,5,15.93,clear sky
452,Chitrakonda,IN,2022-02-01 20:32:26,18.1167,82.0833,59.74,41,0,2.55,clear sky
453,Lagoa,PT,2022-02-01 20:32:27,39.05,-27.9833,58.44,75,59,17.4,broken clouds
454,Touros,BR,2022-02-01 20:32:27,-5.1989,-35.4608,83.3,75,62,11.99,broken clouds
455,Severobaykalsk,RU,2022-02-01 20:32:27,55.65,109.3167,-12.55,90,30,5.64,scattered clouds
456,San Cristobal,VE,2022-02-01 20:33:28,7.7669,-72.225,77.18,31,95,6.08,overcast clouds
457,Seoul,KR,2022-02-01 20:31:13,37.5683,126.9778,26.11,86,40,2.3,mist
458,Najran,SA,2022-02-01 20:33:28,17.4924,44.1277,70.45,37,3,3.2,clear sky
459,Rio Grande,BR,2022-02-01 20:33:28,-32.035,-52.0986,78.91,54,0,11.97,clear sky
460,Flinders,AU,2022-02-01 20:33:29,-34.5833,150.8552,70.21,89,100,11.01,light rain
461,Port Augusta,AU,2022-02-01 20:33:29,-32.5,137.7667,59.14,46,99,15.93,overcast clouds
462,Keskin,TR,2022-02-01 20:33:29,39.6731,33.6136,31.03,98,100,4.94,overcast clouds
463,Bukachacha,RU,2022-02-01 20:33:29,52.9833,116.9167,-16.38,97,19,4.18,few clouds
464,Monteagudo,BO,2022-02-01 20:33:30,-19.8167,-63.9833,80.38,67,84,1.83,broken clouds
465,Channagiri,IN,2022-02-01 20:33:30,14.0333,75.9333,67.26,41,4,3.71,clear sky
466,Wattegama,LK,2022-02-01 20:33:31,6.7989,81.4808,65.98,92,3,4.14,clear sky
467,Saint George,US,2022-02-01 20:30:26,37.1041,-113.5841,54.07,24,0,1.99,clear sky
468,Barcelos,PT,2022-02-01 20:33:31,41.5388,-8.6151,60.94,72,0,5.73,clear sky
469,Ouadda,CF,2022-02-01 20:29:41,8.0777,22.4007,70.3,26,26,4.56,scattered clouds
470,Albion,US,2022-02-01 20:33:32,42.2431,-84.753,47.98,61,100,9.22,overcast clouds
471,Nabire,ID,2022-02-01 20:33:32,-3.3667,135.4833,74.07,91,100,3.15,overcast clouds
472,Cao Bang,VN,2022-02-01 20:33:32,22.6667,106.25,48.81,90,100,1.52,overcast clouds
473,Oksfjord,NO,2022-02-01 20:33:33,70.2396,22.3479,25.72,52,90,10.54,overcast clouds
474,Pahrump,US,2022-02-01 20:32:21,36.2083,-115.9839,60.26,18,17,1.99,few clouds
475,Kaset Sombun,TH,2022-02-01 20:33:33,16.2805,101.9542,79.45,77,79,2.28,broken clouds
476,La Grande,US,2022-02-01 20:31:17,45.3246,-118.0877,37.56,81,100,9.6,light snow
477,Vila,PT,2022-02-01 20:33:34,42.0304,-8.1588,49.08,68,0,5.14,clear sky
478,Road Town,VG,2022-02-01 20:33:34,18.4167,-64.6167,82.44,69,40,9.22,scattered clouds
479,Tuatapere,NZ,2022-02-01 20:33:13,-46.1333,167.6833,70.83,77,97,7.45,overcast clouds
480,Pasighat,IN,2022-02-01 20:33:34,28.0667,95.3333,55.08,88,100,2.21,overcast clouds
481,Segezha,RU,2022-02-01 20:33:35,63.7415,34.3222,9.52,96,99,6.13,overcast clouds
482,Yerbogachen,RU,2022-02-01 20:33:35,61.2767,108.0108,-30.08,100,50,1.95,scattered clouds
483,Povenets,RU,2022-02-01 20:33:35,62.8487,34.8262,11.23,95,100,5.41,light snow
484,Miajadas,ES,2022-02-01 20:33:36,39.1513,-5.9084,52.77,66,0,3.58,clear sky
485,Wamba,NG,2022-02-01 20:33:36,8.9333,8.6,73.29,17,0,3.87,clear sky
486,Endicott,US,2022-02-01 20:29:48,42.0984,-76.0494,37.56,53,0,10.0,clear sky
487,Ushtobe,KZ,2022-02-01 20:33:36,45.2514,77.9838,18.18,89,10,10.36,clear sky
488,Rawson,AR,2022-02-01 20:33:37,-43.3002,-65.1023,79.16,36,42,3.02,scattered clouds
489,Bideford,GB,2022-02-01 20:33:37,51.0179,-4.2046,53.1,88,100,15.3,overcast clouds
490,Yamada,JP,2022-02-01 20:33:37,39.4667,141.95,28.2,72,26,4.07,scattered clouds
491,Wilmington,US,2022-02-01 20:32:00,34.2257,-77.9447,56.95,54,0,10.36,clear sky
492,Launceston,AU,2022-02-01 20:33:38,-41.45,147.1667,54.61,62,5,4.0,clear sky
493,Bukama,CD,2022-02-01 20:33:38,-9.2,25.85,69.96,96,96,0.98,overcast clouds
494,Aksarka,RU,2022-02-01 20:33:38,66.5606,67.7975,-19.12,100,88,6.26,overcast clouds
495,Naryan-Mar,RU,2022-02-01 20:33:07,67.6713,53.087,-9.38,100,99,4.94,overcast clouds
496,Bagdarin,RU,2022-02-01 20:33:39,54.4333,113.6,-18.69,96,17,4.23,few clouds
497,Nyagan,RU,2022-02-01 20:32:07,62.1406,65.3936,-4.9,100,73,3.96,broken clouds
498,Madimba,TZ,2022-02-01 20:33:39,-10.4,40.3333,77.52,85,100,3.44,light rain
499,Yelets,RU,2022-02-01 20:34:39,52.6237,38.5017,21.25,94,90,10.36,overcast clouds
500,Lincoln,US,2022-02-01 20:30:03,40.8,-96.667,37.78,39,0,8.01,clear sky
501,Husavik,IS,2022-02-01 20:34:40,66.0449,-17.3389,6.71,82,33,13.98,scattered clouds
502,Ternate,ID,2022-02-01 20:34:40,0.8,127.4,79.11,75,100,5.5,overcast clouds
503,Oyon,PE,2022-02-01 20:34:40,-10.6681,-76.7731,48.78,90,96,6.85,overcast clouds
504,Cardston,CA,2022-02-01 20:30:10,49.2,-113.3019,-0.31,71,100,2.3,overcast clouds
505,Skibbereen,IE,2022-02-01 20:34:41,51.55,-9.2667,49.8,86,50,14.16,scattered clouds
506,Olafsvik,IS,2022-02-01 20:34:41,64.8945,-23.7142,33.33,81,100,5.75,heavy snow
507,Bilma,NE,2022-02-01 20:30:43,18.6853,12.9164,58.78,20,0,6.55,clear sky
508,Ryotsu,JP,2022-02-01 20:34:42,38.0833,138.4333,35.78,66,78,22.64,broken clouds
509,Bethel,US,2022-02-01 20:34:42,41.3712,-73.414,36.39,61,0,6.91,clear sky
510,Bandrele,YT,2022-02-01 20:34:42,-12.9067,45.1914,82.15,78,0,5.75,clear sky
511,Saint-Louis,SN,2022-02-01 20:34:42,16.3333,-15.0,84.54,10,78,10.85,broken clouds
512,Grootfontein,NA,2022-02-01 20:34:43,-19.5667,18.1167,67.37,74,94,10.71,overcast clouds
513,Paka,MY,2022-02-01 20:34:43,4.6374,103.4368,73.33,100,57,0.0,broken clouds
514,Sinnamary,GF,2022-02-01 20:34:43,5.3833,-52.95,77.97,85,99,13.56,overcast clouds
515,Mahuva,IN,2022-02-01 20:34:44,21.0914,71.7622,69.26,61,1,4.14,clear sky
516,Vasai,IN,2022-02-01 20:34:44,19.47,72.8,71.69,61,0,5.88,clear sky
517,Tainan,TW,2022-02-01 20:34:44,22.9908,120.2133,67.14,94,75,6.91,broken clouds
518,Xuddur,SO,2022-02-01 20:34:45,4.1213,43.8894,79.39,37,100,10.89,overcast clouds
519,Rio Claro,BR,2022-02-01 20:34:45,-22.4114,-47.5614,74.39,89,100,2.33,overcast clouds
520,Hidrolandia,BR,2022-02-01 20:34:45,-4.4081,-40.4378,86.31,37,94,6.04,overcast clouds
521,Grand Gaube,MU,2022-02-01 20:32:05,-20.0064,57.6608,79.38,88,100,11.01,heavy intensity rain
522,Trat,TH,2022-02-01 20:34:46,12.5,102.5,83.98,94,22,0.43,few clouds
523,Shemysheyka,RU,2022-02-01 20:34:46,52.892,45.3928,29.62,91,99,14.83,overcast clouds
524,Cacoal,BR,2022-02-01 20:34:46,-11.4386,-61.4472,77.58,85,80,2.19,broken clouds
525,Mungaa,TZ,2022-02-01 20:34:47,-4.9667,34.8833,57.94,96,96,1.92,overcast clouds
526,Sindou,BF,2022-02-01 20:34:47,10.6667,-5.1667,77.38,12,83,5.86,broken clouds
527,Palu,ID,2022-02-01 20:34:47,-0.8917,119.8707,73.72,90,100,3.76,overcast clouds
528,Melo,UY,2022-02-01 20:34:48,-32.3667,-54.1833,86.86,20,0,6.04,clear sky
529,Mayahi,NE,2022-02-01 20:34:48,13.9553,7.6712,61.66,15,0,9.44,clear sky
530,Warrnambool,AU,2022-02-01 20:33:38,-38.3833,142.4833,54.81,55,68,12.95,broken clouds
531,Contrecoeur,CA,2022-02-01 20:30:38,45.8501,-73.2325,31.77,57,100,3.44,overcast clouds
532,Ankpa,NG,2022-02-01 20:34:49,7.3706,7.6253,73.99,19,0,2.98,clear sky
533,Los Llanos De Aridane,ES,2022-02-01 20:34:49,28.6585,-17.9182,60.55,72,75,2.3,broken clouds
534,Mae Ramat,TH,2022-02-01 20:34:49,16.984,98.5166,56.89,63,80,1.05,broken clouds
535,Kushima,JP,2022-02-01 20:34:49,31.4583,131.2333,38.19,71,84,6.15,broken clouds
536,Tilichiki,RU,2022-02-01 20:33:11,60.4667,166.1,15.42,93,100,9.08,overcast clouds
537,Bhachau,IN,2022-02-01 20:34:50,23.2833,70.35,69.01,43,0,4.16,clear sky
538,Topolobampo,MX,2022-02-01 20:34:50,25.6,-109.05,78.06,27,0,0.0,clear sky
539,Morant Bay,JM,2022-02-01 20:34:50,17.8815,-76.4093,82.02,71,13,9.46,few clouds
540,Pingzhuang,CN,2022-02-01 20:34:51,42.0372,119.2889,9.59,54,0,2.91,clear sky
541,Atambua,ID,2022-02-01 20:34:51,-9.1061,124.8925,74.07,87,73,5.48,broken clouds
542,Shahreza,IR,2022-02-01 20:34:51,32.0339,51.8794,32.05,75,1,5.01,clear sky
543,Takoradi,GH,2022-02-01 20:34:52,4.8845,-1.7554,80.29,81,56,7.36,broken clouds
544,Bousso,TD,2022-02-01 20:34:52,10.4795,16.7117,69.98,17,7,6.04,clear sky
545,Kontagora,NG,2022-02-01 20:35:52,10.3999,5.4695,74.44,14,2,6.73,clear sky
546,Sabang,ID,2022-02-01 20:35:53,5.8933,95.3214,80.13,77,56,3.31,broken clouds
547,Hovd,MN,2022-02-01 20:35:53,48.0056,91.6419,-5.89,92,100,0.22,overcast clouds
548,Iwaki,JP,2022-02-01 20:35:53,37.05,140.8833,38.01,60,36,8.01,scattered clouds
549,Olive Branch,US,2022-02-01 20:35:08,34.9618,-89.8295,69.17,48,75,3.0,broken clouds
550,Hamilton,US,2022-02-01 20:33:56,39.1834,-84.5333,61.65,38,0,17.27,clear sky
551,Wellington,NZ,2022-02-01 20:33:23,-41.2866,174.7756,71.76,64,100,20.71,overcast clouds
552,Cairns,AU,2022-02-01 20:35:54,-16.9167,145.7667,79.07,97,80,1.14,broken clouds
553,Nanortalik,GL,2022-02-01 20:33:20,60.1432,-45.2371,8.8,77,10,11.61,clear sky
554,Huambo,AO,2022-02-01 20:35:55,-12.7761,15.7392,60.1,74,86,3.02,overcast clouds
555,Talnakh,RU,2022-02-01 20:30:56,69.4865,88.3972,4.21,96,100,8.88,light snow
556,San Quintin,MX,2022-02-01 20:35:55,30.4833,-115.95,61.56,65,58,12.03,broken clouds
557,Porto Velho,BR,2022-02-01 20:35:55,-8.7619,-63.9039,87.85,66,40,8.05,scattered clouds
558,Hitoyoshi,JP,2022-02-01 20:35:56,32.2167,130.75,37.71,78,1,3.15,clear sky
559,Dabola,GN,2022-02-01 20:35:56,10.75,-11.1167,78.17,16,100,1.81,overcast clouds
560,Oga,IT,2022-02-01 20:35:56,46.4631,10.347,31.69,93,100,7.52,light snow
561,Escanaba,US,2022-02-01 20:32:50,45.7453,-87.0646,40.24,65,100,18.41,overcast clouds
562,Angoche,MZ,2022-02-01 20:35:57,-16.2325,39.9086,77.11,85,0,4.47,clear sky
563,Serebryansk,KZ,2022-02-01 20:35:57,49.6925,83.2892,-13.29,94,28,2.68,scattered clouds
564,Pemangkat,ID,2022-02-01 20:35:57,1.1667,108.9667,76.41,90,58,8.48,moderate rain
565,Harper,LR,2022-02-01 20:34:54,4.375,-7.7169,79.45,79,49,6.22,scattered clouds
566,Luanda,AO,2022-02-01 20:35:54,-8.8368,13.2343,77.0,78,0,9.22,clear sky
567,Qasigiannguit,GL,2022-02-01 20:35:58,68.8193,-51.1922,3.45,93,100,4.07,overcast clouds
568,Uray,RU,2022-02-01 20:35:58,60.1247,64.7758,14.29,96,100,6.93,overcast clouds
569,South Yuba City,US,2022-02-01 20:35:58,39.1166,-121.6391,62.2,30,0,25.32,clear sky
570,Lichinga,MZ,2022-02-01 20:35:59,-13.3128,35.2406,66.29,94,20,4.61,few clouds
571,Khani,GE,2022-02-01 20:35:59,41.9563,42.9566,35.17,75,98,9.35,overcast clouds
572,Digby,CA,2022-02-01 20:32:31,44.6169,-65.7655,24.31,82,48,6.67,scattered clouds
573,Gobabis,NA,2022-02-01 20:35:59,-22.45,18.9667,70.02,77,100,6.06,light rain
574,Sekoma,BW,2022-02-01 20:36:00,-24.4,23.8833,77.36,53,100,9.48,overcast clouds
575,Kudahuvadhoo,MV,2022-02-01 20:34:37,2.6708,72.8944,82.71,77,17,15.35,few clouds
576,Gornopravdinsk,RU,2022-02-01 20:36:00,60.05,69.9,2.07,99,89,3.89,overcast clouds
577,Xining,CN,2022-02-01 20:36:01,36.6167,101.7667,11.66,73,92,2.55,overcast clouds
578,Saint Thomas,BB,2022-02-01 20:36:01,13.1833,-59.5833,81.72,61,20,14.97,few clouds
579,Svetlaya,RU,2022-02-01 20:36:01,46.5389,138.3297,7.12,76,17,9.35,few clouds
580,Namatanai,PG,2022-02-01 20:36:02,-3.6667,152.4333,78.64,84,100,5.28,light rain
581,Hobyo,SO,2022-02-01 20:36:02,5.3505,48.5268,77.79,83,100,18.03,overcast clouds
582,Aswan,EG,2022-02-01 20:35:55,24.0934,32.907,60.1,38,0,5.75,clear sky
583,Piacabucu,BR,2022-02-01 20:36:02,-10.4056,-36.4344,80.74,68,6,10.29,clear sky
584,Lata,PT,2022-02-01 20:36:03,40.1629,-8.3327,48.94,74,0,4.21,clear sky
585,Juneau,US,2022-02-01 20:36:03,58.3019,-134.4197,24.85,79,100,8.05,overcast clouds
586,Celestun,MX,2022-02-01 20:36:04,20.8667,-90.4,81.16,57,1,8.19,clear sky
587,Kyzyl-Suu,KG,2022-02-01 20:36:04,42.3414,78.0056,17.24,63,2,10.69,clear sky
588,Wasilla,US,2022-02-01 20:32:47,61.5814,-149.4394,31.73,74,100,4.61,overcast clouds
589,Kaka,TM,2022-02-01 20:34:37,37.3482,59.6143,49.14,42,100,11.56,overcast clouds
590,Cockburn Town,TC,2022-02-01 20:37:05,21.4612,-71.1419,75.22,76,3,20.36,clear sky
591,Whitehorse,CA,2022-02-01 20:33:36,60.7161,-135.0538,-17.63,76,20,0.0,few clouds
592,Honghu,CN,2022-02-01 20:37:05,29.8206,113.4621,35.58,98,100,9.28,light rain
593,Yining,CN,2022-02-01 20:37:05,29.0361,114.5636,36.25,99,100,3.6,overcast clouds
594,San Jose,US,2022-02-01 20:35:21,37.3394,-121.895,61.61,31,0,4.0,clear sky
595,Tautira,PF,2022-02-01 20:37:06,-17.7333,-149.15,84.22,77,25,20.8,light rain
596,Eyl,SO,2022-02-01 20:37:06,7.9803,49.8164,75.6,82,100,16.6,overcast clouds
597,Fairlie,GB,2022-02-01 20:37:06,55.756,-4.8556,48.22,82,98,4.0,overcast clouds
598,Malanje,AO,2022-02-01 20:37:07,-9.5402,16.341,64.81,87,60,4.14,broken clouds
599,Pirogovo,RU,2022-02-01 20:37:07,56.7796,53.1495,29.64,93,100,13.89,snow
600,Halifax,CA,2022-02-01 20:33:40,44.6453,-63.5724,23.22,45,0,4.0,clear sky
601,Greencastle,US,2022-02-01 20:34:43,39.6445,-86.8647,60.91,50,100,12.66,overcast clouds
602,Doctor Juan Leon Mallorquin,PY,2022-02-01 20:37:07,-25.4,-55.2667,98.33,21,2,4.07,clear sky
603,Xinxiang,CN,2022-02-01 20:37:08,35.3089,113.8672,32.38,46,100,3.18,overcast clouds
604,Inongo,CD,2022-02-01 20:37:08,-1.95,18.2667,79.63,63,93,7.25,overcast clouds
605,Kaili,ID,2022-02-01 20:37:08,-3.4626,120.2147,66.97,93,100,2.95,overcast clouds
606,Onega,RU,2022-02-01 20:37:09,63.9061,38.1404,13.12,94,100,5.5,overcast clouds
607,Bereda,ES,2022-02-01 20:37:09,43.2686,-7.5406,47.91,97,3,4.03,clear sky
608,Truth Or Consequences,US,2022-02-01 20:37:09,33.1284,-107.2528,61.92,22,0,6.91,clear sky
609,Kampong Thum,KH,2022-02-01 20:37:10,12.7111,104.8887,72.36,85,38,5.32,scattered clouds
610,Bad Aussee,AT,2022-02-01 20:37:10,47.61,13.7824,36.01,97,100,5.99,light snow
611,Mikhaylovskoye,RU,2022-02-01 20:37:10,51.8239,79.7172,2.57,96,100,3.24,overcast clouds
612,Charlestown,AU,2022-02-01 20:35:36,-32.95,151.6667,73.72,95,100,3.0,light rain
613,Tete,MZ,2022-02-01 20:37:11,-16.1564,33.5867,78.89,83,20,0.0,few clouds
614,Chapais,CA,2022-02-01 20:37:11,49.7834,-74.8492,15.58,80,100,17.83,overcast clouds
615,West Bay,KY,2022-02-01 20:37:11,19.3667,-81.4167,80.08,78,20,3.0,few clouds
616,Doha,QA,2022-02-01 20:37:12,25.2867,51.5333,64.38,82,0,14.97,clear sky
617,Delta Del Tigre,UY,2022-02-01 20:37:12,-34.7633,-56.3853,79.21,44,0,3.44,clear sky
618,Huarmey,PE,2022-02-01 20:36:25,-10.0681,-78.1522,75.04,72,100,10.09,overcast clouds
619,Bemidji,US,2022-02-01 20:37:13,47.4736,-94.8803,10.15,66,75,21.85,haze
620,Shu,KZ,2022-02-01 20:37:13,43.5983,73.7614,33.22,72,0,2.21,clear sky
621,Pontianak,ID,2022-02-01 20:37:13,-0.0333,109.3333,75.18,100,100,2.3,overcast clouds
622,Kisangani,CD,2022-02-01 20:37:14,0.5167,25.2,72.81,69,99,2.59,overcast clouds
623,Sao Miguel Do Araguaia,BR,2022-02-01 20:37:14,-13.275,-50.1628,78.94,86,35,3.11,light rain
624,Manati,PR,2022-02-01 20:37:14,18.4275,-66.4921,83.73,79,30,6.38,scattered clouds
625,Ixtapa,MX,2022-02-01 20:37:14,20.7,-105.2,78.03,47,0,9.22,clear sky
626,Mangai,CD,2022-02-01 20:37:15,-4.05,19.5333,74.8,76,54,1.74,broken clouds
627,Ishnya,RU,2022-02-01 20:37:15,57.1907,39.36,26.47,94,100,9.31,overcast clouds
628,Cabedelo,BR,2022-02-01 20:37:15,-6.9811,-34.8339,84.87,71,45,10.6,scattered clouds
629,Quartz Hill,US,2022-02-01 20:33:36,34.6453,-118.2181,60.98,24,0,15.99,clear sky
630,Ocean City,US,2022-02-01 20:37:16,39.2776,-74.5746,39.99,76,100,13.0,overcast clouds
631,Pitimbu,BR,2022-02-01 20:37:16,-7.4706,-34.8086,84.79,70,28,8.9,scattered clouds
632,Corralillo,CU,2022-02-01 20:36:17,22.9819,-80.5856,76.86,58,92,18.39,overcast clouds
633,Betafo,MG,2022-02-01 20:37:17,-19.8333,46.85,58.37,95,10,5.55,clear sky
634,Homer,US,2022-02-01 20:37:17,59.6425,-151.5483,35.49,75,100,16.11,light snow
635,Taree,AU,2022-02-01 20:38:17,-31.9,152.4667,76.1,100,75,4.61,light rain
636,Van Wert,US,2022-02-01 20:33:21,40.8695,-84.5841,51.85,61,0,12.66,clear sky
637,Phayakkhaphum Phisai,TH,2022-02-01 20:38:18,15.5163,103.1937,73.42,66,100,5.3,overcast clouds
638,La Esperanza,GT,2022-02-01 20:38:18,14.8667,-91.5667,74.55,64,20,13.8,few clouds
639,Ndele,CF,2022-02-01 20:38:18,8.4109,20.6473,73.76,19,92,3.85,overcast clouds
640,Mocuba,MZ,2022-02-01 20:38:19,-16.8392,36.9856,71.44,95,0,1.81,clear sky
641,Leninsk,RU,2022-02-01 20:38:19,48.7119,45.1994,33.57,95,100,11.56,overcast clouds
642,Maningrida,AU,2022-02-01 20:38:19,-12.0667,134.2667,77.7,89,100,9.66,overcast clouds
643,Lyuban,BY,2022-02-01 20:38:20,52.7985,28.0048,23.65,93,100,10.16,overcast clouds
644,Novosergiyevka,RU,2022-02-01 20:38:20,52.0934,53.6528,30.72,93,100,14.85,overcast clouds
645,Maceio,BR,2022-02-01 20:33:47,-9.6658,-35.7353,85.44,65,0,14.97,clear sky
646,Ahuimanu,US,2022-02-01 20:38:20,21.4447,-157.8378,78.85,66,40,5.01,scattered clouds
647,Shambu,ET,2022-02-01 20:38:21,9.5667,37.1,57.74,44,96,1.92,overcast clouds
648,Camacha,PT,2022-02-01 20:38:21,33.0833,-16.3333,63.54,82,20,21.85,few clouds
649,Kawalu,ID,2022-02-01 20:38:21,-7.3817,108.2082,72.88,94,97,2.42,overcast clouds
650,Holme,DK,2022-02-01 20:38:22,56.1138,10.1725,42.66,86,34,23.38,scattered clouds
651,Flin Flon,CA,2022-02-01 20:38:22,54.7682,-101.865,-9.56,54,20,10.36,few clouds
652,Zhuhai,CN,2022-02-01 20:38:22,22.2769,113.5678,60.98,94,40,13.8,scattered clouds
653,Melfi,IT,2022-02-01 20:38:22,40.9965,15.6514,41.29,64,39,16.53,scattered clouds
654,Russas,BR,2022-02-01 20:35:44,-4.9403,-37.9758,82.8,66,94,11.05,overcast clouds
655,Conde,BR,2022-02-01 20:34:16,-7.2597,-34.9075,83.66,70,20,12.66,few clouds
656,Milkovo,RU,2022-02-01 20:38:23,54.7167,158.6167,22.77,89,100,20.58,snow
657,Gulbene,LV,2022-02-01 20:38:23,57.1777,26.7529,22.48,97,100,2.86,overcast clouds
658,Newport,GB,2022-02-01 20:35:34,51.5877,-2.9984,53.53,85,100,4.0,overcast clouds
659,Bratsk,RU,2022-02-01 20:38:24,56.1325,101.6142,-8.91,100,93,1.86,overcast clouds
660,Kattivakkam,IN,2022-02-01 20:38:24,13.2167,80.3167,76.06,80,3,2.75,moderate rain
661,Te Anau,NZ,2022-02-01 20:38:25,-45.4167,167.7167,66.49,95,95,4.29,overcast clouds
662,Luba,GQ,2022-02-01 20:38:25,3.4568,8.5547,76.89,73,14,6.6,few clouds
663,Coquimbo,CL,2022-02-01 20:34:36,-29.9533,-71.3436,71.33,60,0,12.66,clear sky
664,Hoquiam,US,2022-02-01 20:38:25,46.9809,-123.8893,46.02,88,75,8.05,broken clouds
665,Paramirim,BR,2022-02-01 20:38:26,-13.4425,-42.2389,78.31,74,68,3.27,moderate rain
666,Valparaiso,CL,2022-02-01 20:38:20,-33.0393,-71.6273,69.44,65,0,9.22,clear sky
667,Mayya,RU,2022-02-01 20:38:26,61.7333,130.2811,-18.69,96,100,6.29,overcast clouds
668,General Roca,AR,2022-02-01 20:38:26,-39.0333,-67.5833,95.4,12,89,14.36,overcast clouds
